Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
Foot Locker,1185732,2021-01-18,Midwest,Michigan,Detroit,Women's Athletic Footwear,$24.00,77,"$1,848.00",$961.00,52%,Online
Foot Locker,1185732,2021-01-18,Midwest,Michigan,Detroit,Men's Apparel,$39.00,98,"$3,822.00","$1,873.00",49%,Online
Foot Locker,1185732,2021-01-18,Midwest,Michigan,Detroit,Women's Apparel,$29.00,123,"$3,567.00","$2,247.00",63%,Online
Foot Locker,1185732,2021-02-18,Midwest,Michigan,Detroit,Men's Street Footwear,$29.00,182,"$5,278.00","$2,797.00",53%,Online
Foot Locker,1185732,2021-02-18,Midwest,Michigan,Detroit,Men's Athletic Footwear,$28.00,94,"$2,632.00","$1,290.00",49%,Online
Foot Locker,1185732,2021-02-18,Midwest,Michigan,Detroit,Women's Street Footwear,$19.00,113,"$2,147.00",$966.00,45%,Online
Foot Locker,1185732,2021-02-18,Midwest,Missouri,St. Louis,Women's Athletic Footwear,$24.00,70,"$1,680.00",$874.00,52%,Online
Foot Locker,1185732,2021-02-18,Midwest,Missouri,St. Louis,Men's Apparel,$38.00,88,"$3,344.00","$1,505.00",45%,Online
Foot Locker,1185732,2021-02-18,Midwest,Missouri,St. Louis,Women's Apparel,$28.00,120,"$3,360.00","$2,117.00",63%,Online
Foot Locker,1185732,2021-03-17,Midwest,Missouri,St. Louis,Men's Street Footwear,$34.00,186,"$6,324.00","$3,225.00",51%,Online
Foot Locker,1185732,2021-03-17,Midwest,Missouri,St. Louis,Men's Athletic Footwear,$34.00,87,"$2,958.00","$1,331.00",45%,Online
Foot Locker,1185732,2021-03-17,Midwest,Missouri,St. Louis,Women's Street Footwear,$23.00,95,"$2,185.00","$1,005.00",46%,Online
Foot Locker,1185732,2021-03-17,Midwest,Missouri,St. Louis,Women's Athletic Footwear,$28.00,54,"$1,512.00",$771.00,51%,Online
Foot Locker,1185732,2021-03-17,Midwest,Missouri,St. Louis,Men's Apparel,$41.00,75,"$3,075.00","$1,507.00",49%,Online
Foot Locker,1185732,2021-03-17,Midwest,Missouri,St. Louis,Women's Apparel,$34.00,102,"$3,468.00","$2,254.00",65%,Online
Foot Locker,1185732,2021-04-18,Midwest,Missouri,St. Louis,Men's Street Footwear,$33.00,144,"$4,752.00","$2,471.00",52%,Online
Foot Locker,1185732,2021-04-18,Midwest,Missouri,St. Louis,Men's Athletic Footwear,$27.00,72,"$1,944.00",$953.00,49%,Online
Foot Locker,1185732,2021-04-18,Midwest,Missouri,St. Louis,Women's Street Footwear,$18.00,83,"$1,494.00",$732.00,49%,Online
Foot Locker,1185732,2021-04-18,Midwest,Missouri,St. Louis,Women's Athletic Footwear,$23.00,52,"$1,196.00",$622.00,52%,Online
Foot Locker,1185732,2021-04-18,Midwest,Missouri,St. Louis,Men's Apparel,$36.00,65,"$2,340.00","$1,053.00",45%,Online
Foot Locker,1185732,2021-04-18,Midwest,Missouri,St. Louis,Women's Apparel,$28.00,105,"$2,940.00","$1,793.00",61%,Online
Foot Locker,1185732,2021-05-19,Midwest,Missouri,St. Louis,Men's Street Footwear,$39.00,180,"$7,020.00","$3,580.00",51%,Online
Foot Locker,1185732,2021-05-19,Midwest,Missouri,St. Louis,Men's Athletic Footwear,$34.00,88,"$2,992.00","$1,406.00",47%,Online
Foot Locker,1185732,2021-05-19,Midwest,Missouri,St. Louis,Women's Street Footwear,$29.00,87,"$2,523.00","$1,161.00",46%,Online
Foot Locker,1185732,2021-05-19,Midwest,Missouri,St. Louis,Women's Athletic Footwear,$29.00,65,"$1,885.00","$1,037.00",55%,Online
Foot Locker,1185732,2021-05-19,Midwest,Missouri,St. Louis,Men's Apparel,$44.00,70,"$3,080.00","$1,478.00",48%,Online
Foot Locker,1185732,2021-05-19,Midwest,Missouri,St. Louis,Women's Apparel,$45.00,105,"$4,725.00","$2,835.00",60%,Online
Foot Locker,1185732,2021-06-18,Midwest,Missouri,St. Louis,Men's Street Footwear,$32.00,168,"$5,376.00","$2,903.00",54%,Online
Foot Locker,1185732,2021-06-18,Midwest,Missouri,St. Louis,Men's Athletic Footwear,$27.00,91,"$2,457.00","$1,130.00",46%,Online
Foot Locker,1185732,2021-06-18,Midwest,Missouri,St. Louis,Women's Street Footwear,$23.00,113,"$2,599.00","$1,274.00",49%,Online
Foot Locker,1185732,2021-06-18,Midwest,Missouri,St. Louis,Women's Athletic Footwear,$23.00,91,"$2,093.00","$1,047.00",50%,Online
Foot Locker,1185732,2021-06-18,Midwest,Missouri,St. Louis,Men's Apparel,$38.00,102,"$3,876.00","$1,744.00",45%,Online
Foot Locker,1185732,2021-06-18,Midwest,Missouri,St. Louis,Women's Apparel,$42.00,142,"$5,964.00","$3,877.00",65%,Online
Foot Locker,1185732,2021-07-17,Midwest,Missouri,St. Louis,Men's Street Footwear,$36.00,203,"$7,308.00","$4,019.00",55%,Online
Foot Locker,1185732,2021-07-17,Midwest,Missouri,St. Louis,Men's Athletic Footwear,$33.00,130,"$4,290.00","$2,016.00",47%,Online
Foot Locker,1185732,2021-07-17,Midwest,Missouri,St. Louis,Women's Street Footwear,$29.00,128,"$3,712.00","$1,708.00",46%,Online
Foot Locker,1185732,2021-07-17,Midwest,Missouri,St. Louis,Women's Athletic Footwear,$29.00,101,"$2,929.00","$1,552.00",53%,Online
Foot Locker,1185732,2021-07-17,Midwest,Missouri,St. Louis,Men's Apparel,$37.00,94,"$3,478.00","$1,704.00",49%,Online
Foot Locker,1185732,2021-07-17,Midwest,Missouri,St. Louis,Women's Apparel,$41.00,160,"$6,560.00","$4,002.00",61%,Online
Foot Locker,1185732,2021-08-18,Midwest,Missouri,St. Louis,Men's Street Footwear,$38.00,203,"$7,714.00","$3,857.00",50%,Online
Foot Locker,1185732,2021-08-18,Midwest,Missouri,St. Louis,Men's Athletic Footwear,$38.00,143,"$5,434.00","$2,500.00",46%,Online
Foot Locker,1185732,2021-08-18,Midwest,Missouri,St. Louis,Women's Street Footwear,$32.00,120,"$3,840.00","$1,766.00",46%,Online
Foot Locker,1185732,2021-08-18,Midwest,Missouri,St. Louis,Women's Athletic Footwear,$24.00,91,"$2,184.00","$1,201.00",55%,Online
Foot Locker,1185732,2021-08-18,Midwest,Missouri,St. Louis,Men's Apparel,$34.00,81,"$2,754.00","$1,294.00",47%,Online
Foot Locker,1185732,2021-08-18,Midwest,Missouri,St. Louis,Women's Apparel,$36.00,128,"$4,608.00","$2,995.00",65%,Online
Foot Locker,1185732,2021-09-19,Midwest,Missouri,St. Louis,Men's Street Footwear,$32.00,174,"$5,568.00","$2,784.00",50%,Online
Foot Locker,1185732,2021-09-19,Midwest,Missouri,St. Louis,Men's Athletic Footwear,$28.00,100,"$2,800.00","$1,316.00",47%,Online
Foot Locker,1185732,2021-09-19,Midwest,Missouri,St. Louis,Women's Street Footwear,$14.00,75,"$1,050.00",$515.00,49%,Online
Foot Locker,1185732,2021-09-19,Midwest,Missouri,St. Louis,Women's Athletic Footwear,$14.00,83,"$1,162.00",$616.00,53%,Online
Foot Locker,1185732,2021-09-19,Midwest,Missouri,St. Louis,Men's Apparel,$23.00,77,"$1,771.00",$832.00,47%,Online
Foot Locker,1185732,2021-09-19,Midwest,Missouri,St. Louis,Women's Apparel,$28.00,95,"$2,660.00","$1,702.00",64%,Online
Foot Locker,1185732,2021-10-18,Midwest,Missouri,St. Louis,Men's Street Footwear,$34.00,131,"$4,454.00","$2,272.00",51%,Online
Foot Locker,1185732,2021-10-18,Midwest,Missouri,St. Louis,Men's Athletic Footwear,$24.00,91,"$2,184.00","$1,092.00",50%,Online
Foot Locker,1185732,2021-10-18,Midwest,Missouri,St. Louis,Women's Street Footwear,$23.00,73,"$1,679.00",$806.00,48%,Online
Foot Locker,1185732,2021-10-18,Midwest,Missouri,St. Louis,Women's Athletic Footwear,$23.00,59,"$1,357.00",$679.00,50%,Online
Foot Locker,1185732,2021-10-18,Midwest,Missouri,St. Louis,Men's Apparel,$32.00,68,"$2,176.00","$1,023.00",47%,Online
Foot Locker,1185732,2021-10-18,Midwest,Missouri,St. Louis,Women's Apparel,$38.00,88,"$3,344.00","$2,140.00",64%,Online
Foot Locker,1185732,2021-11-18,Midwest,Missouri,St. Louis,Men's Street Footwear,$34.00,150,"$5,100.00","$2,601.00",51%,Online
Foot Locker,1185732,2021-11-18,Midwest,Missouri,St. Louis,Men's Athletic Footwear,$23.00,88,"$2,024.00",$911.00,45%,Online
Foot Locker,1185732,2021-11-18,Midwest,Missouri,St. Louis,Women's Street Footwear,$23.00,80,"$1,840.00",$902.00,49%,Online
Foot Locker,1185732,2021-11-18,Midwest,Missouri,St. Louis,Women's Athletic Footwear,$23.00,88,"$2,024.00","$1,052.00",52%,Online
Foot Locker,1185732,2021-11-18,Midwest,Missouri,St. Louis,Men's Apparel,$43.00,81,"$3,483.00","$1,672.00",48%,Online
Foot Locker,1185732,2021-11-18,Midwest,Missouri,St. Louis,Women's Apparel,$48.00,108,"$5,184.00","$3,266.00",63%,Online
Foot Locker,1185732,2021-12-17,Midwest,Missouri,St. Louis,Men's Street Footwear,$41.00,163,"$6,683.00","$3,475.00",52%,Online
Foot Locker,1185732,2021-12-17,Midwest,Missouri,St. Louis,Men's Athletic Footwear,$32.00,113,"$3,616.00","$1,736.00",48%,Online
West Gear,1185732,2021-12-17,Midwest,Missouri,St. Louis,Women's Street Footwear,$32.00,120,"$3,840.00","$1,805.00",47%,Online
West Gear,1185732,2021-12-17,Midwest,Missouri,St. Louis,Women's Athletic Footwear,$34.00,88,"$2,992.00","$1,556.00",52%,Online
West Gear,1185732,2021-12-17,Midwest,Missouri,St. Louis,Men's Apparel,$42.00,88,"$3,696.00","$1,848.00",50%,Online
West Gear,1185732,2021-12-17,Midwest,Missouri,St. Louis,Women's Apparel,$47.00,126,"$5,922.00","$3,612.00",61%,Online
West Gear,1185732,2021-01-11,Midwest,Missouri,St. Louis,Men's Street Footwear,$23.00,196,"$4,508.00","$2,479.00",55%,Online
West Gear,1185732,2021-01-11,Midwest,Missouri,St. Louis,Men's Athletic Footwear,$23.00,133,"$3,059.00","$1,438.00",47%,Online
West Gear,1185732,2021-01-11,Midwest,Missouri,St. Louis,Women's Street Footwear,$14.00,143,"$2,002.00",$941.00,47%,Online
West Gear,1185732,2021-01-11,Midwest,Missouri,St. Louis,Women's Athletic Footwear,$18.00,88,"$1,584.00",$824.00,52%,Online
West Gear,1185732,2021-01-11,Midwest,Missouri,St. Louis,Men's Apparel,$33.00,98,"$3,234.00","$1,520.00",47%,Online
West Gear,1185732,2021-01-11,Midwest,Missouri,St. Louis,Women's Apparel,$24.00,138,"$3,312.00","$2,120.00",64%,Online
West Gear,1185732,2021-02-11,Midwest,Missouri,St. Louis,Men's Street Footwear,$25.00,218,"$5,450.00","$2,889.00",53%,Online
West Gear,1185732,2021-02-11,Midwest,Missouri,St. Louis,Men's Athletic Footwear,$24.00,101,"$2,424.00","$1,139.00",47%,Online
West Gear,1185732,2021-02-11,Midwest,Missouri,St. Louis,Women's Street Footwear,$14.00,115,"$1,610.00",$725.00,45%,Online
West Gear,1185732,2021-02-11,West,Utah,Salt Lake City,Women's Athletic Footwear,$19.00,87,"$1,653.00",$827.00,50%,Online
West Gear,1185732,2021-02-11,West,Utah,Salt Lake City,Men's Apparel,$32.00,101,"$3,232.00","$1,454.00",45%,Online
West Gear,1185732,2021-02-11,West,Utah,Salt Lake City,Women's Apparel,$24.00,131,"$3,144.00","$1,949.00",62%,Online
West Gear,1185732,2021-03-10,West,Utah,Salt Lake City,Men's Street Footwear,$29.00,168,"$4,872.00","$2,533.00",52%,Online
West Gear,1185732,2021-03-10,West,Utah,Salt Lake City,Men's Athletic Footwear,$28.00,102,"$2,856.00","$1,428.00",50%,Online
West Gear,1185732,2021-03-10,West,Utah,Salt Lake City,Women's Street Footwear,$18.00,112,"$2,016.00","$1,008.00",50%,Online
West Gear,1185732,2021-03-10,West,Utah,Salt Lake City,Women's Athletic Footwear,$23.00,73,"$1,679.00",$890.00,53%,Online
West Gear,1185732,2021-03-10,West,Utah,Salt Lake City,Men's Apparel,$38.00,75,"$2,850.00","$1,425.00",50%,Online
West Gear,1185732,2021-03-10,West,Utah,Salt Lake City,Women's Apparel,$29.00,100,"$2,900.00","$1,856.00",64%,Online
West Gear,1185732,2021-04-11,West,Utah,Salt Lake City,Men's Street Footwear,$27.00,181,"$4,887.00","$2,444.00",50%,Online
West Gear,1185732,2021-04-11,West,Utah,Salt Lake City,Men's Athletic Footwear,$25.00,94,"$2,350.00","$1,058.00",45%,Online
West Gear,1185732,2021-04-11,West,Utah,Salt Lake City,Women's Street Footwear,$14.00,98,"$1,372.00",$631.00,46%,Online
West Gear,1185732,2021-04-11,West,Utah,Salt Lake City,Women's Athletic Footwear,$18.00,70,"$1,260.00",$668.00,53%,Online
West Gear,1185732,2021-04-11,West,Utah,Salt Lake City,Men's Apparel,$33.00,74,"$2,442.00","$1,123.00",46%,Online
West Gear,1185732,2021-04-11,West,Utah,Salt Lake City,Women's Apparel,$24.00,112,"$2,688.00","$1,613.00",60%,Online
West Gear,1185732,2021-05-12,West,Utah,Salt Lake City,Men's Street Footwear,$32.00,174,"$5,568.00","$2,840.00",51%,Online
West Gear,1185732,2021-05-12,West,Utah,Salt Lake City,Men's Athletic Footwear,$29.00,101,"$2,929.00","$1,435.00",49%,Online
West Gear,1185732,2021-05-12,West,Utah,Salt Lake City,Women's Street Footwear,$25.00,98,"$2,450.00","$1,225.00",50%,Online
West Gear,1185732,2021-05-12,West,Utah,Salt Lake City,Women's Athletic Footwear,$23.00,72,"$1,656.00",$911.00,55%,Online
West Gear,1185732,2021-05-12,West,Utah,Salt Lake City,Men's Apparel,$39.00,75,"$2,925.00","$1,463.00",50%,Online
West Gear,1185732,2021-05-12,West,Utah,Salt Lake City,Women's Apparel,$44.00,120,"$5,280.00","$3,432.00",65%,Online
West Gear,1185732,2021-06-11,West,Utah,Salt Lake City,Men's Street Footwear,$28.00,182,"$5,096.00","$2,599.00",51%,Online
West Gear,1185732,2021-06-11,West,Utah,Salt Lake City,Men's Athletic Footwear,$24.00,112,"$2,688.00","$1,317.00",49%,Online
West Gear,1185732,2021-06-11,West,Utah,Salt Lake City,Women's Street Footwear,$19.00,115,"$2,185.00","$1,071.00",49%,Online
West Gear,1185732,2021-06-11,West,Utah,Salt Lake City,Women's Athletic Footwear,$19.00,108,"$2,052.00","$1,047.00",51%,Online
West Gear,1185732,2021-06-11,West,Utah,Salt Lake City,Men's Apparel,$34.00,108,"$3,672.00","$1,652.00",45%,Online
West Gear,1185732,2021-06-11,West,Utah,Salt Lake City,Women's Apparel,$38.00,150,"$5,700.00","$3,420.00",60%,Online
West Gear,1185732,2021-07-10,West,Utah,Salt Lake City,Men's Street Footwear,$34.00,224,"$7,616.00","$3,960.00",52%,Online
West Gear,1185732,2021-07-10,West,Utah,Salt Lake City,Men's Athletic Footwear,$29.00,160,"$4,640.00","$2,227.00",48%,Online
West Gear,1185732,2021-07-10,West,Utah,Salt Lake City,Women's Street Footwear,$24.00,138,"$3,312.00","$1,590.00",48%,Online
West Gear,1185732,2021-07-10,West,Utah,Salt Lake City,Women's Athletic Footwear,$23.00,115,"$2,645.00","$1,323.00",50%,Online
West Gear,1185732,2021-07-10,West,Utah,Salt Lake City,Men's Apparel,$32.00,128,"$4,096.00","$1,884.00",46%,Online
West Gear,1185732,2021-07-10,West,Utah,Salt Lake City,Women's Apparel,$38.00,150,"$5,700.00","$3,705.00",65%,Online
West Gear,1185732,2021-08-11,West,Utah,Salt Lake City,Men's Street Footwear,$33.00,203,"$6,699.00","$3,350.00",50%,Online
West Gear,1185732,2021-08-11,West,Utah,Salt Lake City,Men's Athletic Footwear,$34.00,131,"$4,454.00","$2,093.00",47%,Online
West Gear,1185732,2021-08-11,West,Utah,Salt Lake City,Women's Street Footwear,$29.00,113,"$3,277.00","$1,606.00",49%,Online
West Gear,1185732,2021-08-11,West,Utah,Salt Lake City,Women's Athletic Footwear,$19.00,101,"$1,919.00","$1,017.00",53%,Online
West Gear,1185732,2021-08-11,West,Utah,Salt Lake City,Men's Apparel,$29.00,105,"$3,045.00","$1,401.00",46%,Online
West Gear,1185732,2021-08-11,West,Utah,Salt Lake City,Women's Apparel,$32.00,152,"$4,864.00","$2,918.00",60%,Online
West Gear,1185732,2021-09-12,West,Utah,Salt Lake City,Men's Street Footwear,$29.00,169,"$4,901.00","$2,549.00",52%,Online
West Gear,1185732,2021-09-12,West,Utah,Salt Lake City,Men's Athletic Footwear,$23.00,122,"$2,806.00","$1,263.00",45%,Online
West Gear,1185732,2021-09-12,West,Utah,Salt Lake City,Women's Street Footwear,$9.00,91,$819.00,$410.00,50%,Online
West Gear,1185732,2021-09-12,West,Utah,Salt Lake City,Women's Athletic Footwear,$10.00,88,$880.00,$449.00,51%,Online
West Gear,1185732,2021-09-12,West,Utah,Salt Lake City,Men's Apparel,$19.00,88,"$1,672.00",$836.00,50%,Online
West Gear,1185732,2021-09-12,West,Utah,Salt Lake City,Women's Apparel,$24.00,120,"$2,880.00","$1,843.00",64%,Online
West Gear,1185732,2021-10-11,West,Utah,Salt Lake City,Men's Street Footwear,$28.00,173,"$4,844.00","$2,470.00",51%,Online
West Gear,1185732,2021-10-11,West,Utah,Salt Lake City,Men's Athletic Footwear,$19.00,100,"$1,900.00",$950.00,50%,Online
West Gear,1185732,2021-10-11,West,Utah,Salt Lake City,Women's Street Footwear,$19.00,87,"$1,653.00",$810.00,49%,Online
West Gear,1185732,2021-10-11,West,Utah,Salt Lake City,Women's Athletic Footwear,$19.00,72,"$1,368.00",$752.00,55%,Online
West Gear,1185732,2021-10-11,West,Utah,Salt Lake City,Men's Apparel,$29.00,83,"$2,407.00","$1,204.00",50%,Online
West Gear,1185732,2021-10-11,West,Utah,Salt Lake City,Women's Apparel,$32.00,104,"$3,328.00","$2,063.00",62%,Online
West Gear,1185732,2021-11-11,West,Utah,Salt Lake City,Men's Street Footwear,$29.00,149,"$4,321.00","$2,161.00",50%,Online
West Gear,1185732,2021-11-11,West,Utah,Salt Lake City,Men's Athletic Footwear,$20.00,108,"$2,160.00",$994.00,46%,Online
West Gear,1185732,2021-11-11,West,Utah,Salt Lake City,Women's Street Footwear,$19.00,93,"$1,767.00",$848.00,48%,Online
West Gear,1185732,2021-11-11,West,Utah,Salt Lake City,Women's Athletic Footwear,$19.00,113,"$2,147.00","$1,095.00",51%,Online
West Gear,1185732,2021-11-11,West,Utah,Salt Lake City,Men's Apparel,$39.00,91,"$3,549.00","$1,739.00",49%,Online
West Gear,1185732,2021-11-11,West,Utah,Salt Lake City,Women's Apparel,$43.00,113,"$4,859.00","$3,158.00",65%,Online
West Gear,1185732,2021-12-10,West,Utah,Salt Lake City,Men's Street Footwear,$39.00,203,"$7,917.00","$4,354.00",55%,Online
West Gear,1185732,2021-12-10,West,Utah,Salt Lake City,Men's Athletic Footwear,$28.00,145,"$4,060.00","$1,989.00",49%,Online
West Gear,1185732,2021-12-10,West,Utah,Salt Lake City,Women's Street Footwear,$29.00,113,"$3,277.00","$1,540.00",47%,Online
West Gear,1185732,2021-12-10,West,Utah,Salt Lake City,Women's Athletic Footwear,$27.00,112,"$3,024.00","$1,542.00",51%,Online
West Gear,1185732,2021-12-10,West,Utah,Salt Lake City,Men's Apparel,$38.00,112,"$4,256.00","$2,128.00",50%,Online
West Gear,1185732,2021-12-10,West,Utah,Salt Lake City,Women's Apparel,$42.00,125,"$5,250.00","$3,203.00",61%,Online
West Gear,1128299,2021-01-24,West,Utah,Salt Lake City,Men's Street Footwear,$27.00,98,"$2,646.00","$1,270.00",48%,Online
West Gear,1128299,2021-01-24,West,Utah,Salt Lake City,Men's Athletic Footwear,$39.00,105,"$4,095.00","$2,007.00",49%,Online
West Gear,1128299,2021-01-24,West,Utah,Salt Lake City,Women's Street Footwear,$39.00,105,"$4,095.00","$1,966.00",48%,Online
West Gear,1128299,2021-01-24,West,Utah,Salt Lake City,Women's Athletic Footwear,$39.00,58,"$2,262.00","$1,041.00",46%,Online
West Gear,1128299,2021-01-24,West,Utah,Salt Lake City,Men's Apparel,$42.00,44,"$1,848.00","$1,016.00",55%,Online
West Gear,1128299,2021-01-24,West,Utah,Salt Lake City,Women's Apparel,$39.00,108,"$4,212.00","$1,811.00",43%,Online
West Gear,1128299,2021-02-24,West,Utah,Salt Lake City,Men's Street Footwear,$29.00,117,"$3,393.00","$1,527.00",45%,Online
West Gear,1128299,2021-02-24,West,Utah,Salt Lake City,Men's Athletic Footwear,$39.00,91,"$3,549.00","$1,704.00",48%,Online
West Gear,1128299,2021-02-24,West,Utah,Salt Lake City,Women's Street Footwear,$36.00,88,"$3,168.00","$1,426.00",45%,Online
West Gear,1128299,2021-02-24,West,Oregon,Portland,Women's Athletic Footwear,$39.00,58,"$2,262.00","$1,086.00",48%,Online
West Gear,1128299,2021-02-24,West,Oregon,Portland,Men's Apparel,$42.00,38,"$1,596.00",$830.00,52%,Online
West Gear,1128299,2021-02-24,West,Oregon,Portland,Women's Apparel,$37.00,85,"$3,145.00","$1,258.00",40%,Online
West Gear,1128299,2021-03-23,West,Oregon,Portland,Men's Street Footwear,$38.00,128,"$4,864.00","$2,383.00",49%,Online
West Gear,1128299,2021-03-23,West,Oregon,Portland,Men's Athletic Footwear,$45.00,85,"$3,825.00","$1,836.00",48%,Online
West Gear,1128299,2021-03-23,West,Oregon,Portland,Women's Street Footwear,$54.00,88,"$4,752.00","$2,138.00",45%,Online
West Gear,1128299,2021-03-23,West,Oregon,Portland,Women's Athletic Footwear,$49.00,65,"$3,185.00","$1,529.00",48%,Online
West Gear,1128299,2021-03-23,West,Oregon,Portland,Men's Apparel,$54.00,26,"$1,404.00",$744.00,53%,Online
West Gear,1128299,2021-03-23,West,Oregon,Portland,Women's Apparel,$49.00,87,"$4,263.00","$1,790.00",42%,Online
West Gear,1128299,2021-04-24,West,Oregon,Portland,Men's Street Footwear,$51.00,124,"$6,324.00","$2,909.00",46%,Online
West Gear,1128299,2021-04-24,West,Oregon,Portland,Men's Athletic Footwear,$54.00,83,"$4,482.00","$2,196.00",49%,Online
West Gear,1128299,2021-04-24,West,Oregon,Portland,Women's Street Footwear,$55.00,85,"$4,675.00","$2,244.00",48%,Online
West Gear,1128299,2021-04-24,West,Oregon,Portland,Women's Athletic Footwear,$41.00,63,"$2,583.00","$1,292.00",50%,Online
West Gear,1128299,2021-04-24,West,Oregon,Portland,Men's Apparel,$48.00,36,"$1,728.00",$864.00,50%,Online
West Gear,1128299,2021-04-24,West,Oregon,Portland,Women's Apparel,$59.00,84,"$4,956.00","$2,230.00",45%,Online
West Gear,1128299,2021-05-25,West,Oregon,Portland,Men's Street Footwear,$48.00,145,"$6,960.00","$3,132.00",45%,Online
West Gear,1128299,2021-05-25,West,Oregon,Portland,Men's Athletic Footwear,$50.00,105,"$5,250.00","$2,415.00",46%,Online
West Gear,1128299,2021-05-25,West,Oregon,Portland,Women's Street Footwear,$50.00,95,"$4,750.00","$2,375.00",50%,Online
West Gear,1128299,2021-05-25,West,Oregon,Portland,Women's Athletic Footwear,$49.00,83,"$4,067.00","$1,952.00",48%,Online
West Gear,1128299,2021-05-25,West,Oregon,Portland,Men's Apparel,$41.00,44,"$1,804.00",$992.00,55%,Online
